voter,txn_count,Wallet_Age,Wallet_Age(Erc20),to_count,from_count,erc_to,erc_from,first_date,last_date,first_from,first_to,last_from,last_to
0x9d17Bb55b57b31329CF01aa7017948e398B277bc,100,217,217,0,100,0,100,1673848675,1681009886,0x9d17bb55b57b31329cf01aa7017948e398b277bc,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9d17bb55b57b31329cf01aa7017948e398b277bc,0x5b977577eb8a480f63e11fc615d6753adb8652ae
0xFC5a28817a482FB8918C602208EbA02BB1c07aA5,12,97,0,0,12,0,0,1684227157,1692266381,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,0xfc5a28817a482fb8918c602208eba02bb1c07aa5,0xfc5a28817a482fb8918c602208eba02bb1c07aa5,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,23,447,447,0,23,0,8,1654032352,1692205805,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xcEc37262d84EE63adea1639569124B55ce41802b,19,50,178,0,19,0,7,1688297403,1692374983,0xa3992a99b5838ababb2606a697be12384e5b2655,0xcec37262d84ee63adea1639569124b55ce41802b,0xcec37262d84ee63adea1639569124b55ce41802b,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xE7aB68392b3AE1733313ccc379E244dE4aEbaD49,100,542,542,0,100,0,100,1645777984,1675711118,0xe7ab68392b3ae1733313ccc379e244de4aebad49,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xe7ab68392b3ae1733313ccc379e244de4aebad49,0xc30141b657f4216252dc59af2e7cdb9d8792e1b0
0xe6b9edFF6627DB3ddd0f1AeE3c590c7A7A821119,37,16,12,0,37,0,21,1691249807,1692532743,0xe6b9edff6627db3ddd0f1aee3c590c7a7a821119,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b,0xe6b9edff6627db3ddd0f1aee3c590c7a7a821119,0x9485aca5bbbe1667ad97c7fe7c4531a624c8b1ed
0xf394bEa945a0C788508684315D01985195754c88,21,88,69,0,21,0,9,1684984266,1692439997,0x80c67432656d59144ceff962e8faf8926599bcf8,0xf394bea945a0c788508684315d01985195754c88,0xf394bea945a0c788508684315d01985195754c88,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xFC764A4B5467F4B142ef7b15aCD9da155c46F497,71,121,75,0,71,0,27,1682141686,1692564871,0xfc764a4b5467f4b142ef7b15acd9da155c46f497,0x00605c5650c721f90fd5d9306eaac51247f0d9d9,0xfc764a4b5467f4b142ef7b15acd9da155c46f497,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xD5288ED50a195017E5B30595F65091a7767817a4,17,301,312,0,17,0,6,1666633033,1692116667,0xd5288ed50a195017e5b30595f65091a7767817a4,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xd5288ed50a195017e5b30595f65091a7767817a4,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x5D28FE1e9F895464aab52287d85Ebff32B351674,27,444,444,0,27,0,15,1654261774,1692244669,0x5d28fe1e9f895464aab52287d85ebff32b351674,0xfedfaf1a10335448b7fa0268f56d2b44dbd357de,0x5d28fe1e9f895464aab52287d85ebff32b351674,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xEEA0501a2864aE30209C07c342F62c8D4914045A,10,71,50,0,10,0,1,1686477423,1692195783,0x4eb7e921393c3debaced3378bb458cdcf9f1ac15,0xeea0501a2864ae30209c07c342f62c8d4914045a,0xeea0501a2864ae30209c07c342f62c8d4914045a,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x48955a2a8F5C035198CCB2801e667E7FDE985AEb,100,270,270,0,100,0,100,1669303238,1670253553,0xdc856ebde12fa43023a87702413ff13b3520320d,0x48955a2a8f5c035198ccb2801e667e7fde985aeb,0x48955a2a8f5c035198ccb2801e667e7fde985aeb,0xd5a8f233cbddb40368d55c3320644fb36e597002
0x50418699cB44BfDa9c9afc9B7a0b0d244d8927D2,21,271,0,0,21,0,0,1669162425,1692509653,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,0x50418699cb44bfda9c9afc9b7a0b0d244d8927d2,0x50418699cb44bfda9c9afc9b7a0b0d244d8927d2,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xB4cE2cf2E4dCC3862db5DAc8DA5B909D4483B9D3,100,361,361,0,100,0,100,1661439046,1670315262,0x80c67432656d59144ceff962e8faf8926599bcf8,0xb4ce2cf2e4dcc3862db5dac8da5b909d4483b9d3,0xb4ce2cf2e4dcc3862db5dac8da5b909d4483b9d3,0x7f5c764cbc14f9669b88837ca1490cca17c31607
0x0ea26051F7657d59418da186137141CeA90D0652,39,241,5,0,39,0,12,1671828136,1692455107,0x0ea26051f7657d59418da186137141cea90d0652,0x549ce77dcf4cf3f53c5e2bb141ff3b5ee29ee379,0x0ea26051f7657d59418da186137141cea90d0652,0xbcf48092b980c355390728fc1c09964f1bbf4ef0
0xe0EbA4491Aa8d4875B9Ff94b5d9eee2DB3a7aF54,14,136,79,0,14,0,6,1680902716,1692166603,0xe0eba4491aa8d4875b9ff94b5d9eee2db3a7af54,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b,0xe0eba4491aa8d4875b9ff94b5d9eee2db3a7af54,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x4e5caa02cD1D0Ae5d670625D36b5a50d3E226A26,100,446,446,0,100,0,100,1654058617,1670582275,0x4e5caa02cd1d0ae5d670625d36b5a50d3e226a26,0xfedfaf1a10335448b7fa0268f56d2b44dbd357de,0x4e5caa02cd1d0ae5d670625d36b5a50d3e226a26,0x5130f6ce257b8f9bf7fac0a0b519bd588120ed40
0x290AA5081D6298C181949946893876A1B76Bf144,83,602,602,0,83,0,39,1640597452,1692502173,0xa76a0979c289ee5a3cf54bf3f0354454e3012e2d,0x290aa5081d6298c181949946893876a1b76bf144,0x290aa5081d6298c181949946893876a1b76bf144,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x3eC44A823E07555B5f889d8d954eec736eb5865b,100,646,646,0,100,0,100,1636817511,1660938699,0x3ec44a823e07555b5f889d8d954eec736eb5865b,0xe592427a0aece92de3edee1f18e0157c05861564,0x3ec44a823e07555b5f889d8d954eec736eb5865b,0x79bc8bd53244bc8a9c8c27509a2d573650a83373
0x434bC4B98F78D39ef0fd2BCb333b72678Eb98845,64,143,133,0,64,0,18,1680230539,1692520849,0x434bc4b98f78d39ef0fd2bcb333b72678eb98845,0xcd98de456b233d828e4419eb1c24424fa02d8714,0x434bc4b98f78d39ef0fd2bcb333b72678eb98845,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x6eAd98AC60771343A361cf7558E8493b32fC8304,9,3,0,0,9,0,0,1692323591,1692568687,0x302e2a0d4291ac14aa1160504ca45a0a1f2e7a5c,0x6ead98ac60771343a361cf7558e8493b32fc8304,0x6ead98ac60771343a361cf7558e8493b32fc8304,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xAa01DeC5307CF17F20881A3286dcaA062578cea7,28,445,481,0,28,0,16,1654151865,1692443915,0xaa01dec5307cf17f20881a3286dcaa062578cea7,0xfedfaf1a10335448b7fa0268f56d2b44dbd357de,0xaa01dec5307cf17f20881a3286dcaa062578cea7,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xb20465a24bFB2De5fb32229BEB6983c69EbFE866,75,143,136,0,75,0,24,1680230599,1692521107,0xb20465a24bfb2de5fb32229beb6983c69ebfe866,0xcd98de456b233d828e4419eb1c24424fa02d8714,0xb20465a24bfb2de5fb32229beb6983c69ebfe866,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x247E4399b591EbaaD3cBA8F15c09e6830da552e5,26,53,178,0,26,0,21,1688018027,1692273949,0x4e4a73a52055b8e863090a11583ee85bcf79eca8,0x247e4399b591ebaad3cba8f15c09e6830da552e5,0x247e4399b591ebaad3cba8f15c09e6830da552e5,0x03f1ab8b19bce21eb06c364aec9e40322572a1e9
0xC98D63901e8BC686B9f2871fce04d0563e7e80d2,9,13,0,0,9,0,0,1691507025,1692437953,0xee73323912a4e3772b74ed0ca1595a152b0ef282,0xc98d63901e8bc686b9f2871fce04d0563e7e80d2,0xc98d63901e8bc686b9f2871fce04d0563e7e80d2,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x04f3cC0E5436122143521689902b267e015E8Ca6,100,135,135,0,100,0,62,1680939693,1689333559,0x04f3cc0e5436122143521689902b267e015e8ca6,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x04f3cc0e5436122143521689902b267e015e8ca6,0x25ab3efd52e6470681ce037cd546dc60726948d3
0x46331769A8a01947E07C310704893076a3409d36,100,460,481,0,100,0,100,1652829634,1662036612,0x46331769a8a01947e07c310704893076a3409d36,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x46331769a8a01947e07c310704893076a3409d36,0x5130f6ce257b8f9bf7fac0a0b519bd588120ed40
0x895e5C0795b0D87b8DEF2D70fFfe55C6A2755dF9,71,143,136,0,71,0,20,1680230569,1692517943,0x895e5c0795b0d87b8def2d70fffe55c6a2755df9,0xcd98de456b233d828e4419eb1c24424fa02d8714,0x895e5c0795b0d87b8def2d70fffe55c6a2755df9,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x2cE00AE9008BEd326F674F34f04F3122522f6953,18,106,63,0,18,0,5,1683491730,1692428179,0xbfee3f43355846aa2d6e0101575006324f836d86,0x2ce00ae9008bed326f674f34f04f3122522f6953,0x2ce00ae9008bed326f674f34f04f3122522f6953,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x7638eE2Cf852BfC8Ee3Cbdc2a84A180F321420be,16,12,6,0,16,0,2,1691548713,1692320653,0x73cfba7ee894a77324c91e6398a22a0293637aae,0x7638ee2cf852bfc8ee3cbdc2a84a180f321420be,0x7638ee2cf852bfc8ee3cbdc2a84a180f321420be,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x97ceb1160293736eBC2680f6dD2F650A4C0413ec,100,332,332,0,100,0,100,1663909710,1667477469,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,0x97ceb1160293736ebc2680f6dd2f650a4c0413ec,0x97ceb1160293736ebc2680f6dd2f650a4c0413ec,0x76d3030728e52deb8848d5613abade88441cbc59
